date,timestamp,open,high,low,close
2014-08-18,1408406400,462.18,487.05,455.8,485.12
2014-08-19,1408492800,485.12,521.84,468.51,516.78
2014-08-20,1408579200,516.78,537.17,511.36,517.94
2014-08-21,1408665600,517.94,524.44,500.57,516.1
2014-08-22,1408752000,516.1,516.82,493.98,497.68
2014-08-23,1408838400,497.68,514.82,496.81,509.71
2014-08-24,1408924800,509.71,511.33,499.71,502.93
2014-08-25,1409011200,502.93,516.04,501.81,512.56
2014-08-26,1409097600,512.56,527.37,512.66,515.23
2014-08-27,1409184000,515.23,521.59,503.34,510.75
2014-08-28,1409270400,510.75,515.18,506.69,512.56
2014-08-29,1409356800,512.56,512.91,503.12,505.96
2014-08-30,1409443200,505.96,508.34,478.31,481.78
2014-08-31,1409529600,481.78,487.47,471.78,477.19
2014-09-01,1409616000,477.19,486.99,470.54,478.94
2014-09-02,1409702400,478.94,487.29,476.82,480.04
2014-09-03,1409788800,480.04,498.47,476.26,490.99
2014-09-04,1409875200,490.99,495.02,483.07,483.65
2014-09-05,1409961600,483.65,491.38,480.79,484.47
2014-09-06,1410048000,484.47,490.72,478.49,485.75
2014-09-07,1410134400,485.75,487.02,469.5,475.69
2014-09-08,1410220800,475.69,478.6,467.52,474.9
2014-09-09,1410307200,474.9,491.04,471.57,479.7
2014-09-10,1410393600,479.7,488.92,474.57,478.49
2014-09-11,1410480000,478.49,479.71,471.14,477.73
2014-09-12,1410566400,477.73,480.64,474.64,478.17
2014-09-13,1410652800,478.17,480.33,471.96,477.74
2014-09-14,1410739200,477.74,479.28,473.7,477.71
2014-09-15,1410825600,477.71,478.81,463.95,466.75
2014-09-16,1410912000,466.75,469.39,458.27,461.09
2014-09-17,1410998400,461.09,462.26,408.77,424.26
2014-09-18,1411084800,424.26,429.17,386.1,397.67
2014-09-19,1411171200,397.67,427.69,387.5,411.53
2014-09-20,1411257600,411.53,415.07,394.52,401.62
2014-09-21,1411344000,401.62,410.75,398.6,404.09
2014-09-22,1411430400,404.09,445.51,394.75,436.86
2014-09-23,1411516800,436.86,439.19,422.1,423.77
2014-09-24,1411603200,423.77,427.55,409.56,412.29
2014-09-25,1411689600,412.29,416.42,399.7,404.46
2014-09-26,1411776000,404.46,407.07,394.69,399.02
2014-09-27,1411862400,399.02,402.27,374.12,379.08
2014-09-28,1411948800,379.08,389.26,372.63,376.77
2014-09-29,1412035200,376.77,395.18,374.73,388.17
2014-09-30,1412121600,388.17,395.13,381.11,382.84
2014-10-01,1412208000,382.84,385.59,371.2,375.14
2014-10-02,1412294400,375.14,378.22,362.81,363.45
2014-10-03,1412380800,363.45,369.88,327.1,335.32
2014-10-04,1412467200,335.32,344.25,294.92,322.86
2014-10-05,1412553600,322.86,347.94,303.05,331.55
2014-10-06,1412640000,331.55,345.51,321.74,331.65
2014-10-07,1412726400,331.65,351.64,325.43,350.87
2014-10-08,1412812800,350.87,384.61,347.57,360.91
2014-10-09,1412899200,360.91,378.13,353.32,361.71
2014-10-10,1412985600,361.71,370.15,350.49,361.22
2014-10-11,1413072000,361.22,374.57,352.25,373.17
2014-10-12,1413158400,373.17,391.22,366.04,387.32
2014-10-13,1413244800,387.32,407.74,385.72,397.1
2014-10-14,1413331200,397.1,397.87,388.23,393.17
2014-10-15,1413417600,393.17,398.84,371.56,379.77
2014-10-16,1413504000,379.77,384.76,372.42,380.48
2014-10-17,1413590400,380.48,395.71,373.58,390.88
2014-10-18,1413676800,390.88,394.49,383.92,387.28
2014-10-19,1413763200,387.28,387.77,378.42,380.39
2014-10-20,1413849600,380.39,388.24,377.42,382.35
2014-10-21,1413936000,382.35,383.69,376.97,378.93
2014-10-22,1414022400,378.93,381.08,353.48,355.78
2014-10-23,1414108800,355.78,360.87,351.41,355.1
2014-10-24,1414195200,355.1,356.57,341.53,346.72
2014-10-25,1414281600,346.72,356.8,344.19,348.67
2014-10-26,1414368000,348.67,356.35,344.93,350.09
2014-10-27,1414454400,350.09,355.72,348.27,351.06
2014-10-28,1414540800,351.06,352.83,334.72,335.12
2014-10-29,1414627200,335.12,350.38,333.44,344.86
2014-10-30,1414713600,344.86,347.97,336.08,337.87
2014-10-31,1414800000,337.87,339,320.74,325.43
2014-11-01,1414886400,325.43,329.76,319.81,322.55
2014-11-02,1414972800,322.55,332.85,321.67,324.24
2014-11-03,1415059200,324.24,328.75,320.11,327.96
2014-11-04,1415145600,327.96,341.98,326.52,338.01
2014-11-05,1415232000,338.01,351.14,335.74,347.67
2014-11-06,1415318400,347.67,351.61,340.18,341.87
2014-11-07,1415404800,341.87,346.29,339.8,343.54
2014-11-08,1415491200,343.54,362.21,341.78,362.04
2014-11-09,1415577600,362.04,374.67,356.6,367.15
2014-11-10,1415664000,367.15,370.99,361.87,365.42
2014-11-11,1415750400,365.42,442.73,365.81,432.03
2014-11-12,1415836800,432.03,480.45,390.88,428.72
2014-11-13,1415923200,428.72,430.18,381.99,396.53
2014-11-14,1416009600,396.53,407.32,367.97,374.86
2014-11-15,1416096000,374.86,390.36,370.54,385.61
2014-11-16,1416182400,385.61,412.33,378.32,384.69
2014-11-17,1416268800,384.69,394.94,371.95,379.16
2014-11-18,1416355200,379.16,389.29,374.26,381.43
2014-11-19,1416441600,381.43,383.03,355.11,357.3
2014-11-20,1416528000,357.3,358.73,343.8,351.77
2014-11-21,1416614400,351.77,364.21,350.51,352.01
2014-11-22,1416700800,352.01,370.59,352.64,365.85
2014-11-23,1416787200,365.85,388.72,361.92,378.85
2014-11-24,1416873600,378.85,395.73,370.64,376.43
2014-11-25,1416960000,376.43,378.27,363.99,365.35
2014-11-26,1417046400,365.35,374.43,364.81,368.83
2014-11-27,1417132800,368.83,383.25,358.37,377.59
2014-11-28,1417219200,377.59,389.3,372.21,376.28
2014-11-29,1417305600,376.28,381.06,372.57,374.93
2014-11-30,1417392000,374.93,383.58,373.02,378.61
2014-12-01,1417478400,378.61,384.87,375.37,380.64
2014-12-02,1417564800,380.64,384.67,373.64,376.96
2014-12-03,1417651200,376.96,380.43,366.24,369.84
2014-12-04,1417737600,369.84,379.7,366.39,377.63
2014-12-05,1417824000,377.63,380.33,372.04,376.26
2014-12-06,1417910400,376.26,377.88,372.46,376.47
2014-12-07,1417996800,376.47,377.36,364.6,364.95
2014-12-08,1418083200,364.95,365.35,343.82,352.19
2014-12-09,1418169600,352.19,354.07,345.09,347.94
2014-12-10,1418256000,347.94,367.13,337.8,347.68
2014-12-11,1418342400,347.68,356.43,346,353.4
2014-12-12,1418428800,353.4,353.1,343.81,348.24
2014-12-13,1418515200,348.24,351.59,344.61,349.35
2014-12-14,1418601600,349.35,351.22,343.56,345.37
2014-12-15,1418688000,345.37,346.45,328.88,330.22
2014-12-16,1418774400,330.22,335.67,314.31,320.02
2014-12-17,1418860800,320.02,325.62,303.4,310.34
2014-12-18,1418947200,310.34,320.24,306.36,317.78
2014-12-19,1419033600,317.78,332.62,316.05,330.35
2014-12-20,1419120000,330.35,332.03,320.13,322.63
2014-12-21,1419206400,322.63,335.26,319.89,330.84
2014-12-22,1419292800,330.84,339.32,328,335.25
2014-12-23,1419379200,335.25,336.28,320.65,322.4
2014-12-24,1419465600,322.4,323.38,316.3,318.99
2014-12-25,1419552000,318.99,332.88,316.36,329.98
2014-12-26,1419638400,329.98,330.7,311.98,315.34
2014-12-27,1419724800,315.34,322.84,310.5,316.53
2014-12-28,1419811200,316.53,321.61,308.28,314.12
2014-12-29,1419897600,314.12,316.18,309.25,311.27
2014-12-30,1419984000,311.27,319.09,308.89,318.24
2014-12-31,1420070400,318.24,321.36,313.54,314.89
2015-01-01,1420156800,314.89,316.4,313.08,315.21
2015-01-02,1420243200,315.21,315.83,284.89,287.13
2015-01-03,1420329600,287.13,289.94,255.87,264.72
2015-01-04,1420416000,264.72,278.32,262.89,274.84
2015-01-05,1420502400,274.84,285.11,271.52,282.27
2015-01-06,1420588800,282.27,296.06,280.74,291.34
2015-01-07,1420675200,291.34,292.71,278.99,282.69
2015-01-08,1420761600,282.69,290.59,277.28,287.97
2015-01-09,1420848000,287.97,289.25,271.98,273.35
2015-01-10,1420934400,273.35,278.01,263.76,264.77
2015-01-11,1421020800,264.77,273.08,263.3,269.33
2015-01-12,1421107200,269.33,269.1,217.1,221.29
2015-01-13,1421193600,221.29,230.86,157.29,164.92
2015-01-14,1421280000,164.92,231.26,164.55,209.78
2015-01-15,1421366400,209.78,222.63,198.72,206.92
2015-01-16,1421452800,206.92,212.59,191.71,199.65
2015-01-17,1421539200,199.65,220.73,192.51,210.62
2015-01-18,1421625600,210.62,219.48,205.47,215.87
2015-01-19,1421712000,215.87,216.57,203.42,210.55
2015-01-20,1421798400,210.55,229.32,207.11,228.17
2015-01-21,1421884800,228.17,238.78,225.57,232.7
2015-01-22,1421971200,232.7,236.97,224.84,232.17
2015-01-23,1422057600,232.17,248.88,229.58,248.16
2015-01-24,1422144000,248.16,256.43,241.36,252.09
2015-01-25,1422230400,252.09,310.91,251.5,269.18
2015-01-26,1422316800,269.18,276.9,247.26,263.27
2015-01-27,1422403200,263.27,267.66,228.06,236.17
2015-01-28,1422489600,236.17,241.51,220.36,233.99
2015-01-29,1422576000,233.99,244.83,227.19,231.84
2015-01-30,1422662400,231.84,235.36,216.46,218.51
2015-01-31,1422748800,218.51,231.44,209.71,225.29
2015-02-01,1422835200,225.29,242.51,220.53,238.86
2015-02-02,1422921600,238.86,247.48,223.91,227.41
2015-02-03,1423008000,227.41,230.71,220.23,226.58
2015-02-04,1423094400,226.58,229.85,214.35,216.52
2015-02-05,1423180800,216.52,226.16,215.65,222.96
2015-02-06,1423267200,222.96,231,222.38,227.68
2015-02-07,1423353600,227.68,230.23,219.5,223.67
2015-02-08,1423440000,223.67,225,215.66,220.34
2015-02-09,1423526400,220.34,222.19,214.44,219.67
2015-02-10,1423612800,219.67,223.53,217.28,218.83
2015-02-11,1423699200,218.83,223,217.3,221.79
2015-02-12,1423785600,221.79,241.58,220.62,236.17
2015-02-13,1423872000,236.17,261.25,235.38,258.64
2015-02-14,1423958400,258.64,264.57,226.56,233.27
2015-02-15,1424044800,233.27,240.03,228.01,235.83
2015-02-16,1424131200,235.83,247.17,232.03,243.2
2015-02-17,1424217600,243.2,245.51,231.7,235.2
2015-02-18,1424304000,235.2,244.11,234.87,241.92
2015-02-19,1424390400,241.92,247.76,238.83,244.52
2015-02-20,1424476800,244.52,247.32,242.65,244.41
2015-02-21,1424563200,244.41,246.54,232.72,235.73
2015-02-22,1424649600,235.73,240.06,231.33,238.82
2015-02-23,1424736000,238.82,240.25,235.5,238.89
2015-02-24,1424822400,238.89,239.64,234.59,237.33
2015-02-25,1424908800,237.33,238.17,233.5,236.53
2015-02-26,1424995200,236.53,258.72,235.7,253.47
2015-02-27,1425081600,253.47,255.4,248.73,254.06
2015-02-28,1425168000,254.06,260.65,244.77,257.94
2015-03-01,1425254400,257.94,274.8,256.15,273.75
2015-03-02,1425340800,273.75,287.06,266.12,280.65
2015-03-03,1425427200,280.65,284.47,265.91,271.92
2015-03-04,1425513600,271.92,280.84,262.81,275.23
2015-03-05,1425600000,275.23,277.99,269.02,272.56
2015-03-06,1425686400,272.56,278.25,269.41,274.91
2015-03-07,1425772800,274.91,278.78,271.31,274.49
2015-03-08,1425859200,274.49,293.26,273.79,290.02
2015-03-09,1425945600,290.02,300.96,288.12,291.37
2015-03-10,1426032000,291.37,297.66,288.88,295.6
2015-03-11,1426118400,295.6,296.98,290.83,293.85
2015-03-12,1426204800,293.85,294.92,286.08,287.21
2015-03-13,1426291200,287.21,288.4,279.3,281.6
2015-03-14,1426377600,281.6,286.39,280.37,284.88
2015-03-15,1426464000,284.88,294.01,284.77,290.41
2015-03-16,1426550400,290.41,292.46,283.25,285.38
2015-03-17,1426636800,285.38,285.65,248.19,255.92
2015-03-18,1426723200,255.92,264.8,247,260.93
2015-03-19,1426809600,260.93,264.71,257.85,261.78
2015-03-20,1426896000,261.78,263.26,254.02,259.71
2015-03-21,1426982400,259.71,270.42,259,268.57
2015-03-22,1427068800,268.57,271.01,259.38,265.46
2015-03-23,1427155200,265.46,267.02,242.67,246.72
2015-03-24,1427241600,246.72,249.21,234.84,246.37
2015-03-25,1427328000,246.37,254.69,243.52,248.02
2015-03-26,1427414400,248.02,250.05,244.47,247.21
2015-03-27,1427500800,247.21,254.25,246.28,252.02
2015-03-28,1427587200,252.02,252.81,238.93,242.08
2015-03-29,1427673600,242.08,248.83,236.55,246.79
2015-03-30,1427760000,246.79,248.7,241.18,244.15
2015-03-31,1427846400,244.15,247.67,239.57,246.24
2015-04-01,1427932800,246.24,254.85,244.25,252.6
2015-04-02,1428019200,252.6,256.53,251.26,254.48
2015-04-03,1428105600,254.48,255.24,250.31,252.89
2015-04-04,1428192000,252.89,260.26,250.6,259.64
2015-04-05,1428278400,259.64,261.45,252.32,254.97
2015-04-06,1428364800,254.97,255.6,250.15,252.97
2015-04-07,1428451200,252.97,254.26,242.57,244.57
2015-04-08,1428537600,244.57,246.22,237.62,243.32
2015-04-09,1428624000,243.32,244.11,231.3,234.73
2015-04-10,1428710400,234.73,240,233.12,236.48
2015-04-11,1428796800,236.48,237.52,232.27,235.85
2015-04-12,1428883200,235.85,236.75,220.36,223.59
2015-04-13,1428969600,223.59,224.72,214.27,217.99
2015-04-14,1429056000,217.99,223.56,217.15,222.97
2015-04-15,1429142400,222.97,229.53,222.87,227.98
2015-04-16,1429228800,227.98,229.28,220.56,222.59
2015-04-17,1429315200,222.59,224.47,220.57,223.35
2015-04-18,1429401600,223.35,226.94,221.96,223.02
2015-04-19,1429488000,223.02,226.72,221.58,224.24
2015-04-20,1429574400,224.24,235.27,223.29,233.73
2015-04-21,1429660800,233.73,238.4,231.8,233.78
2015-04-22,1429747200,233.78,236.12,232.58,235.4
2015-04-23,1429833600,235.4,236.55,229.06,231.09
2015-04-24,1429920000,231.09,232.29,223.05,226.14
2015-04-25,1430006400,226.14,226.72,214.14,218.7
2015-04-26,1430092800,218.7,242.65,216.6,228.96
2015-04-27,1430179200,228.96,229.87,222.03,225.81
2015-04-28,1430265600,225.81,227.24,222.25,225.42
2015-04-29,1430352000,225.42,240.01,224.68,235.77
2015-04-30,1430438400,235.77,239.42,232.38,233.21
2015-05-01,1430524800,233.21,236.38,231.73,235.34
2015-05-02,1430611200,235.34,243.58,233.8,239.99
2015-05-03,1430697600,239.99,243.2,237.45,238.97
2015-05-04,1430784000,238.97,239.61,231.78,235.82
2015-05-05,1430870400,235.82,237.15,228.24,230.03
2015-05-06,1430956800,230.03,240.25,228.33,237.73
2015-05-07,1431043200,237.73,247.01,235.77,243.74
2015-05-08,1431129600,243.74,247.87,238.52,241.4
2015-05-09,1431216000,241.4,244.82,238.23,239.96
2015-05-10,1431302400,239.96,243.95,238.86,241.81
2015-05-11,1431388800,241.81,243,239.18,241.58
2015-05-12,1431475200,241.58,243.91,234.07,236.38
2015-05-13,1431561600,236.38,239.17,232.36,236.9
2015-05-14,1431648000,236.9,238.83,235.53,237.2
2015-05-15,1431734400,237.2,237.78,234.57,236.23
2015-05-16,1431820800,236.23,237.77,235.35,236.3
2015-05-17,1431907200,236.3,237.1,231.46,232.64
2015-05-18,1431993600,232.64,234.5,231.27,232.02
2015-05-19,1432080000,232.02,235.17,231.47,233.96
2015-05-20,1432166400,233.96,236.65,233.61,235.38
2015-05-21,1432252800,235.38,242,234.56,240.37
2015-05-22,1432339200,240.37,241.73,238.05,238.94
2015-05-23,1432425600,238.94,242.39,237.48,240.98
2015-05-24,1432512000,240.98,241.79,235.81,237.41
2015-05-25,1432598400,237.41,238.99,235.58,237.84
2015-05-26,1432684800,237.84,238.95,235.89,237.29
2015-05-27,1432771200,237.29,238.41,236.23,237.32
2015-05-28,1432857600,237.32,237.89,235.13,237.03
2015-05-29,1432944000,237.03,237.06,231.59,233.22
2015-05-30,1433030400,233.22,233.99,229.13,229.84
2015-05-31,1433116800,229.84,231.76,220.97,223.14
2015-06-01,1433203200,223.14,227.44,222.25,225.74
2015-06-02,1433289600,225.74,227.86,223.69,225.59
2015-06-03,1433376000,225.59,226.71,223.49,224.22
2015-06-04,1433462400,224.22,226.36,222.15,225.29
2015-06-05,1433548800,225.29,225.76,223.53,224.74
2015-06-06,1433635200,224.74,226.36,222.21,223.47
2015-06-07,1433721600,223.47,229.91,222.99,228.57
2015-06-08,1433808000,228.57,231.36,227.51,229.56
2015-06-09,1433894400,229.56,230.44,227.84,228.79
2015-06-10,1433980800,228.79,230.64,228.54,229.88
2015-06-11,1434067200,229.88,231.58,229.29,230.46
2015-06-12,1434153600,230.46,233.14,229.01,232.48
2015-06-13,1434240000,232.48,235.51,232.09,233.75
2015-06-14,1434326400,233.75,238.55,233.29,237
2015-06-15,1434412800,237,254.15,235.7,249.82
2015-06-16,1434499200,249.82,258.48,245.09,247.38
2015-06-17,1434585600,247.38,251.95,242.46,248.44
2015-06-18,1434672000,248.44,250.81,243.65,244.13
2015-06-19,1434758400,244.13,246.63,238.7,244.98
2015-06-20,1434844800,244.98,246.03,240.94,244.1
2015-06-21,1434931200,244.1,248.6,243.16,247.46
2015-06-22,1435017600,247.46,247.67,242.32,243.76
2015-06-23,1435104000,243.76,244.51,239.05,240.56
2015-06-24,1435190400,240.56,243.65,239.32,242.56
2015-06-25,1435276800,242.56,243.49,240.14,242.95
2015-06-26,1435363200,242.95,251.57,241.83,250.73
2015-06-27,1435449600,250.73,251.59,246.62,248.88
2015-06-28,1435536000,248.88,257.54,247.96,256.97
2015-06-29,1435622400,256.97,268.73,255.37,264.12
2015-06-30,1435708800,264.12,265,254.41,257.62
2015-07-01,1435795200,257.62,261.29,253.09,254.88
2015-07-02,1435881600,254.88,256.71,252.44,255.4
2015-07-03,1435968000,255.4,261.08,253.37,260.55
2015-07-04,1436054400,260.55,274.14,257.61,270.14
2015-07-05,1436140800,270.14,277.48,266.46,269.08
2015-07-06,1436227200,269.08,271.34,263.21,266.21
2015-07-07,1436313600,266.21,273.57,263.18,268.64
2015-07-08,1436400000,268.64,272.31,265.13,269.14
2015-07-09,1436486400,269.14,297.85,266.91,283.62
2015-07-10,1436572800,283.62,298.76,282.28,291.97
2015-07-11,1436659200,291.97,315.88,291.26,310.44
2015-07-12,1436745600,310.44,310.88,276.85,290.35
2015-07-13,1436832000,290.35,296.96,285.17,286.96
2015-07-14,1436918400,286.96,292.92,283.17,283.42
2015-07-15,1437004800,283.42,290.84,273.28,276.59
2015-07-16,1437091200,276.59,280.76,271.17,279.62
2015-07-17,1437177600,279.62,282.53,243.24,274.05
2015-07-18,1437264000,274.05,277.07,271.85,273.18
2015-07-19,1437350400,273.18,278.85,271.82,277.68
2015-07-20,1437436800,277.68,281.05,274.19,275.09
2015-07-21,1437523200,275.09,277.39,273.12,276.46
2015-07-22,1437609600,276.46,277.85,274.47,275.52
2015-07-23,1437696000,275.52,289.81,274.26,288.37
2015-07-24,1437782400,288.37,291.24,284.67,288.74
2015-07-25,1437868800,288.74,293.28,286.77,291.77
2015-07-26,1437955200,291.77,295.79,285.4,293.01
2015-07-27,1438041600,293.01,296.68,291.67,293.7
2015-07-28,1438128000,293.7,294.72,286.89,288.37
2015-07-29,1438214400,288.37,289.89,284.91,287.02
2015-07-30,1438300800,287.02,288.69,280.77,283.73
2015-07-31,1438387200,283.73,284.53,276.3,280.47
2015-08-01,1438473600,280.47,282.5,275.93,281.36
2015-08-02,1438560000,281.36,285,278.94,281.58
2015-08-03,1438646400,281.58,285.66,279.58,284.3
2015-08-04,1438732800,284.3,285.45,280.53,281.72
2015-08-05,1438819200,281.72,281.98,276.46,278
2015-08-06,1438905600,278,279.6,274.28,277.89
2015-08-07,1438992000,277.89,278.92,257.42,258.6
2015-08-08,1439078400,258.6,266.75,258.56,263.87
2015-08-09,1439164800,263.87,266.63,260.52,263.3
2015-08-10,1439251200,263.3,269.9,261.44,269.03
2015-08-11,1439337600,269.03,271.5,263.66,267.66
2015-08-12,1439424000,267.66,268.39,261.28,263.44
2015-08-13,1439510400,263.44,267.22,260.21,265.03
2015-08-14,1439596800,265.03,266.55,259.38,260.52
2015-08-15,1439683200,260.52,261.92,254.57,257.12
2015-08-16,1439769600,257.12,259.93,252.87,257.13
2015-08-17,1439856000,257.13,257.53,245.74,246.72
2015-08-18,1439942400,246.72,247.95,214.29,226
2015-08-19,1440028800,226,238.03,225.54,234.66
2015-08-20,1440115200,234.66,236.3,230.48,232.4
2015-08-21,1440201600,232.4,235.07,221.04,229.54
2015-08-22,1440288000,229.54,232.7,224.27,226.75
2015-08-23,1440374400,226.75,228.43,207.82,211.43
2015-08-24,1440460800,211.43,226.55,196.26,220.51
2015-08-25,1440547200,220.51,230.69,218.79,224.97
2015-08-26,1440633600,224.97,228.44,222,222.73
2015-08-27,1440720000,222.73,234.81,219.6,231.64
2015-08-28,1440806400,231.64,233.09,226.35,228.5
2015-08-29,1440892800,228.5,232.32,225.44,228.4
2015-08-30,1440979200,228.4,231.79,224.2,229.47
2015-08-31,1441065600,229.47,231.45,225.76,227.18
2015-09-01,1441152000,227.18,230.59,225.57,228.63
2015-09-02,1441238400,228.63,229.62,225.36,226.2
2015-09-03,1441324800,226.2,231.06,225.75,230.25
2015-09-04,1441411200,230.25,235.61,228.29,233.67
2015-09-05,1441497600,233.67,243.64,234.74,239.86
2015-09-06,1441584000,239.86,242.66,237.49,239.58
2015-09-07,1441670400,239.58,246.38,239.23,243.24
2015-09-08,1441756800,243.24,244.34,236.49,237.41
2015-09-09,1441843200,237.41,240.63,234.31,238.08
2015-09-10,1441929600,238.08,241.02,237.38,239.9
2015-09-11,1442016000,239.9,240.32,233.32,235.6
2015-09-12,1442102400,235.6,236.16,228.28,230.19
2015-09-13,1442188800,230.19,232.64,225.96,229.91
2015-09-14,1442275200,229.91,242.83,228.03,229.53
2015-09-15,1442361600,229.53,230.89,225.05,228.6
2015-09-16,1442448000,228.6,235.17,227.95,232.72
2015-09-17,1442534400,232.72,234.69,230.58,232.21
2015-09-18,1442620800,232.21,233.35,230.21,231.11
2015-09-19,1442707200,231.11,232.67,229.93,231.09
2015-09-20,1442793600,231.09,231.63,225,226.33
2015-09-21,1442880000,226.33,233.24,224.07,230.01
2015-09-22,1442966400,230.01,232.2,228.5,229.89
2015-09-23,1443052800,229.89,235.84,229.57,233.76
2015-09-24,1443139200,233.76,237.58,232.7,235.03
2015-09-25,1443225600,235.03,235.71,232.74,234.3
2015-09-26,1443312000,234.3,234.75,231.84,232.5
2015-09-27,1443398400,232.5,240.39,232.37,238.87
2015-09-28,1443484800,238.87,240.39,234.8,236.71
2015-09-29,1443571200,236.71,237.83,234.39,235.93
2015-09-30,1443657600,235.93,238.66,234.7,237.05
2015-10-01,1443744000,237.05,238.45,235.14,236.71
2015-10-02,1443830400,236.71,239.52,236.07,238.58
2015-10-03,1443916800,238.58,277.58,237.51,238.33
2015-10-04,1444003200,238.33,240.53,236.41,240.15
2015-10-05,1444089600,240.15,247.61,239.36,246.14
2015-10-06,1444176000,246.14,247.28,241.65,242.98
2015-10-07,1444262400,242.98,244.79,241.57,242.58
2015-10-08,1444348800,242.58,244.56,241.34,244.04
2015-10-09,1444435200,244.04,245.93,242.89,245.35
2015-10-10,1444521600,245.35,248.26,244.47,247.65
2015-10-11,1444608000,247.65,248.02,244.65,245.35
2015-10-12,1444694400,245.35,251.19,243.11,248.78
2015-10-13,1444780800,248.78,255.06,248.28,252.33
2015-10-14,1444867200,252.33,256.76,251.17,254.44
2015-10-15,1444953600,254.44,267.27,253.93,262.87
2015-10-16,1445040000,262.87,275.41,261.74,269.58
2015-10-17,1445126400,269.58,272.44,259.53,261.67
2015-10-18,1445212800,261.67,265.95,259.89,263.82
2015-10-19,1445299200,263.82,272.12,262.7,269.75
2015-10-20,1445385600,269.75,272.17,263.54,267.11
2015-10-21,1445472000,267.11,278.74,266.8,274.42
2015-10-22,1445558400,274.42,279.77,273.17,276.92
2015-10-23,1445644800,276.92,283.05,277.01,282.56
2015-10-24,1445731200,282.56,295.56,281.75,287.86
2015-10-25,1445817600,287.86,287.62,279.62,285.15
2015-10-26,1445904000,285.15,298.43,285.09,294.66
2015-10-27,1445990400,294.66,307.46,294.02,303.54
2015-10-28,1446076800,303.54,318.48,300.16,313.63
2015-10-29,1446163200,313.63,334.92,310.82,327.12
2015-10-30,1446249600,327.12,333.25,304.6,311.24
2015-10-31,1446336000,311.24,324.34,304.72,322.95
2015-11-01,1446422400,322.95,365.75,319.75,359.28
2015-11-02,1446508800,359.28,416.78,354.58,396.49
2015-11-03,1446595200,396.49,492.8,368.62,400.89
2015-11-04,1446681600,400.89,447.24,366.08,382.7
2015-11-05,1446768000,382.7,396.35,348.84,369.81
2015-11-06,1446854400,369.81,391.75,368.98,385.09
2015-11-07,1446940800,385.09,389.78,365.49,371.56
2015-11-08,1447027200,371.56,385.11,360.17,380.22
2015-11-09,1447113600,380.22,381.38,323.21,336.69
2015-11-10,1447200000,336.69,341.76,292.38,304.71
2015-11-11,1447286400,304.71,346.13,306.07,333.85
2015-11-12,1447372800,333.85,341.79,323.91,333.77
2015-11-13,1447459200,333.77,369.8,326.35,331.77
2015-11-14,1447545600,331.77,334.78,314.16,317.45
2015-11-15,1447632000,317.45,332.01,314.06,330.21
2015-11-16,1447718400,330.21,342.91,328.15,333.91
2015-11-17,1447804800,333.91,337.39,329.42,335.92
2015-11-18,1447891200,335.92,335.64,323.36,324.98
2015-11-19,1447977600,324.98,327.06,309.48,321.12
2015-11-20,1448064000,321.12,328.42,318.37,324.7
2015-11-21,1448150400,324.7,326.94,319.35,322.78
2015-11-22,1448236800,322.78,325,319.89,322.12
2015-11-23,1448323200,322.12,323.26,315.54,318.35
2015-11-24,1448409600,318.35,330.04,315.69,327.52
2015-11-25,1448496000,327.52,368.92,327.4,353.74
2015-11-26,1448582400,353.74,363.9,345.15,359.52
2015-11-27,1448668800,359.52,360.08,350.49,355.83
2015-11-28,1448755200,355.83,372.84,354.55,370.84
2015-11-29,1448841600,370.84,382.56,367.87,377.97
2015-11-30,1448928000,377.97,379.02,353.66,361.8
2015-12-01,1449014400,361.8,363.43,347.16,359.98
2015-12-02,1449100800,359.98,371.37,355.47,360.31
2015-12-03,1449187200,360.31,363.95,354.31,361.67
2015-12-04,1449273600,361.67,390.28,361.5,386.69
2015-12-05,1449360000,386.69,402.19,382.62,393.38
2015-12-06,1449446400,393.38,398.74,381.69,394.28
2015-12-07,1449532800,394.28,411.07,388.03,410.67
2015-12-08,1449619200,410.67,424.58,403.26,416
2015-12-09,1449705600,416,420.36,409.53,415.49
2015-12-10,1449792000,415.49,453.37,413.72,449.83
2015-12-11,1449878400,449.83,467.71,403.69,432.29
2015-12-12,1449964800,432.29,440.97,420.76,434.69
2015-12-13,1450051200,434.69,449.45,428.84,442
2015-12-14,1450137600,442,464.23,440.72,462.65
2015-12-15,1450224000,462.65,465.16,437.37,453.98
2015-12-16,1450310400,453.98,458.44,447.29,455.53
2015-12-17,1450396800,455.53,466.12,453.46,463.18
2015-12-18,1450483200,463.18,465.99,452.33,461.2
2015-12-19,1450569600,461.2,462.76,431.1,441.78
2015-12-20,1450656000,441.78,445.54,423.99,437.59
2015-12-21,1450742400,437.59,443.22,433.25,437.03
2015-12-22,1450828800,437.03,444.78,434.28,442.43
2015-12-23,1450915200,442.43,460.62,441.76,452.98
2015-12-24,1451001600,452.98,457.44,449.52,454.05
2015-12-25,1451088000,454.05,456.48,400.45,415.37
2015-12-26,1451174400,415.37,425.51,406.09,422.39
2015-12-27,1451260800,422.39,429.85,417.14,421.76
2015-12-28,1451347200,421.76,433.56,419.3,431.92
2015-12-29,1451433600,431.92,435.04,420.77,427.15
2015-12-30,1451520000,427.15,433.12,417.14,429.95
2015-12-31,1451606400,429.95,437.95,425.86,433.99
